image,severity,code,box_index,detail
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi72_jpg.rf.c11db07180741ec9baece3defec39913.jpg,warning,small_box,0,box area 0.1808% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi75_jpg.rf.01d015c39d61c5b242a6c10f87548965.jpg,warning,small_box,0,box area 0.2750% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi77_jpg.rf.f58c279e5c95cae89cdf0d578b2b6209.jpg,warning,small_box,0,box area 0.1657% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi79_jpg.rf.b0da627ccc6e525c056df728ee4c9a3e.jpg,warning,small_box,0,box area 0.1062% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi80_jpg.rf.5b469e8fd64578f3635a902a290891a4.jpg,warning,small_box,0,box area 0.1319% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi81_jpg.rf.a09e001b7cc161c7424d6068ebc4a51e.jpg,warning,small_box,0,box area 0.0585% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi81_jpg.rf.a09e001b7cc161c7424d6068ebc4a51e.jpg,warning,small_box,1,box area 0.0789% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi81_jpg.rf.a09e001b7cc161c7424d6068ebc4a51e.jpg,warning,small_box,2,box area 0.0608% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi82_jpg.rf.5b088a2db027032f1ac0c360c4402729.jpg,warning,small_box,0,box area 0.0984% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi83_jpg.rf.a55547e1b62aa3002c02b6501d804a78.jpg,warning,small_box,0,box area 0.0804% of the image is below the 0.50% threshold; plates this small are hard to learn
